,director,director_id
1079,George Cukor,1079
1080,Michael Curtiz,1080
1081,Alfred E. Green,1081
1082,Harry Beaumont,1082
1083,Charles Brabin,1083
1084,Sidney Franklin,1084
1085,Rowland V. Lee,1085
1086,W.S. Van Dyke,1086
1087,William Dieterle,1087
1088,Edward Sloman,1088
1089,Irving Cummings,1089
1090,Dorothy Arzner,1090
1091,Clarence G. Badger,1091
1092,William Wyler,1092
1093,Steve Sekely,1093
1094,William C. McGann,1094
1095,Marion Gering,1095
1096,Archie Mayo,1096
1097,Leo McCarey,1097
1098,Clarence Brown,1098
1099,Tod Browning,1099
1100,Georg Wilhelm Pabst,1100
1101,Lloyd Bacon,1101
1102,Sam Taylor,1102
1103,William A. Seiter,1103
1104,Erik Charell,1104
1105,Marion Gering,1105
1106,Lothar Mendes,1106
1107,George Archainbaud,1107
1108,Yasujirô Ozu,1108
1109,William Dieterle,1109
1110,Gregory La Cava,1110
1111,Harry Beaumont,1111
1112,Ernst Lubitsch,1112
1113,Mario Peixoto,1113
1114,Mervyn LeRoy,1114
1115,Russell Mack,1115
1116,Fritz Lang,1116
1117,Michael Curtiz,1117
1118,Heinosuke Gosho,1118
1119,Roy Del Ruth,1119
1120,Sam Wood,1120
1121,Richard Wallace,1121
1122,Lloyd Bacon,1122
1123,Robert Siodmak,1123
1124,Alexander Korda,1124
1125,George B. Seitz,1125
1126,Edgar Selwyn,1126
1127,William A. Wellman,1127
1128,John Francis Dillon,1128
1129,René Clair,1129
1130,John G. Adolfi,1130
1131,Frank Capra,1131
1132,Norman Z. McLeod,1132
1133,Frank R. Strayer,1133
1134,Edward Sloman,1134
1135,Roy Del Ruth,1135
1136,George Abbott,1136
1137,Albert S. Rogell,1137
1138,Leontine Sagan,1138
1139,Erich Engel,1139
1140,Edward F. Cline,1140
1141,W.S. Van Dyke,1141
1142,Sam Wood,1142
1143,Victor Trivas,1143
1144,William A. Wellman,1144
1145,Daisuke Itô,1145
1146,Grigoriy Kozintsev,1146
1147,Jean Renoir,1147
1148,Georg Wilhelm Pabst,1148
1149,William A. Wellman,1149
1150,Howard Higgin,1150
1151,A. Edward Sutherland,1151
1152,James Parrott,1152
1153,Edward Sedgwick,1153
1154,William A. Seiter,1154
1155,William Beaudine,1155
1156,John S. Robertson,1156
1157,Alan James,1157
1158,Frank Capra,1158
1159,Charles Reisner,1159
1160,James W. Horne,1160
1161,Clarence Brown,1161
1162,Sidney Franklin,1162
1163,J. Walter Ruben,1163
1164,William A. Wellman,1164
1165,Nikolai Ekk,1165
1166,Rowland Brown,1166
1167,D. Ross Lederman,1167
1168,Edward H. Griffith,1168
1169,John Francis Dillon,1169
1170,Charles Reisner,1170
1171,William Dieterle,1171
1172,Frank Lloyd,1172
1173,Alfred E. Green,1173
1174,Lowell Sherman,1174
1175,Rowland V. Lee,1175
1176,William A. Wellman,1176
1177,Antonio Moreno,1177
1178,John Ford,1178
1179,George W. Hill,1179
1180,John M. Stahl,1180
1181,Leslie S. Hiscott,1181
1182,Roy Del Ruth,1182
1183,Zion Myers,1183
1184,Edgar Selwyn,1184
1185,Lloyd Bacon,1185
1186,Alfred Hitchcock,1186
1187,Norman Taurog,1187
1188,Alfred E. Green,1188
1189,Gregory La Cava,1189
1190,Michael Curtiz,1190
1191,Jacques Feyder,1191
1192,Jack Raymond,1192
1193,Charles Brabin,1193
1194,Cecil B. DeMille,1194
1195,William A. Wellman,1195
1196,Charles Reisner,1196
1197,George Abbott,1197
1198,George Fitzmaurice,1198
1199,King Vidor,1199
1200,John M. Stahl,1200
1201,D.W. Griffith,1201
1202,Arnold Fanck,1202
1203,Robert Z. Leonard,1203
1204,Archie Mayo,1204
1205,F.W. Murnau,1205
1206,George Cukor,1206
1207,Lionel Barrymore,1207
1208,Nick Grinde,1208
1209,George Archainbaud,1209
1210,Albert S. Rogell,1210
1211,Yasujirô Ozu,1211
1212,Mervyn LeRoy,1212
1213,W.S. Van Dyke,1213
1214,William K. Howard,1214
1215,Herbert Brenon,1215
1216,Archie Mayo,1216
1217,George Fitzmaurice,1217
1218,Max Ophüls,1218
1219,Varick Frissell,1219
1220,James Whale,1220
1221,William A. Seiter,1221
1222,Harry Joe Brown,1222
1223,Raoul Walsh,1223
1224,René Clair,1224
1225,Frank Borzage,1225
1226,Gregory La Cava,1226
1227,John Ford,1227
1228,Michael Curtiz,1228
1229,Frank Capra,1229
1230,Edward H. Griffith,1230
1231,Harry Beaumont,1231
1232,Jack Conway,1232
1233,George Fitzmaurice,1233
1234,Irving Cummings,1234
1235,John M. Stahl,1235
1236,Charles Brabin,1236
1237,John Francis Dillon,1237
1238,Frank Tuttle,1238
1239,Mervyn LeRoy,1239
1240,Tenny Wright,1240
1241,Edward Buzzell,1241
1242,George Cukor,1242
1243,King Vidor,1243
1244,Leni Riefenstahl,1244
1245,Roy Del Ruth,1245
1246,Josef von Sternberg,1246
1247,Paul Martin,1247
1248,Edmund Goulding,1248
1249,Jean Renoir,1249
1250,Ernst Lubitsch,1250
1251,Jack Conway,1251
1252,Benjamin Stoloff,1252
1253,Michael Curtiz,1253
1254,John Francis Dillon,1254
1255,Albert S. Rogell,1255
1256,John G. Adolfi,1256
1257,William Cameron Menzies,1257
1258,John G. Blystone,1258
1259,William A. Wellman,1259
1260,William A. Wellman,1260
1261,William Dieterle,1261
1262,Raymond Bernard,1262
1263,H. Bruce Humberstone,1263
1264,Lloyd Bacon,1264
1265,Howard Hawks,1265
1266,King Vidor,1266
1267,David Burton,1267
1268,Alfred E. Green,1268
1269,Marion Gering,1269
1270,Charles Reisner,1270
1271,Michael Curtiz,1271
1272,Monta Bell,1272
1273,Rouben Mamoulian,1273
1274,Clarence Brown,1274
1275,Archie Mayo,1275
1276,Gustav Machatý,1276
1277,Karl Hartl,1277
1278,Harry Beaumont,1278
1279,Lloyd Bacon,1279
1280,Marc Allégret,1280
1281,Frank Borzage,1281
1282,Harry A. Pollard,1282
1283,Howard Higgin,1283
1284,Lloyd Bacon,1284
1285,John Ford,1285
1286,Frank Capra,1286
1287,Tod Browning,1287
1288,Dudley Murphy,1288
1289,Maurice Tourneur,1289
1290,Fred Allen,1290
1291,William A. Seiter,1291
1292,Oscar Micheaux,1292
1293,Edmund Goulding,1293
1294,Lowell Sherman,1294
1295,Mikhail Kalatozov,1295
1296,Gregory La Cava,1296
1297,William A. Wellman,1297
1298,Mack V. Wright,1298
1299,George W. Hill,1299
1300,Rowland Brown,1300
1301,Howard Higgin,1301
1302,Georg Wilhelm Pabst,1302
1303,Mervyn LeRoy,1303
1304,Norman Taurog,1304
1305,Norman Z. McLeod,1305
1306,William A. Seiter,1306
1307,Sam Wood,1307
1308,J.P. McGowan,1308
1309,Mervyn LeRoy,1309
1310,James Cruze,1310
1311,James Whale,1311
1312,William A. Seiter,1312
1313,Aleksandr Dovzhenko,1313
1314,William Dieterle,1314
1315,Leo McCarey,1315
1316,Richard Thorpe,1316
1317,William J. Cowen,1317
1318,Slatan Dudow,1318
1319,Lowell Sherman,1319
1320,Stephen Roberts,1320
1321,Edward H. Griffith,1321
1322,Samuel Bischoff,1322
1323,Ford Beebe,1323
1324,Edward L. Cahn,1324
1325,William Dieterle,1325
1326,Clarence Brown,1326
1327,James Flood,1327
1328,Maurice Elvey,1328
1329,George Archainbaud,1329
1330,Thornton Freeland,1330
1331,William A. Wellman,1331
1332,Rouben Mamoulian,1332
1333,Robert Z. Leonard,1333
1334,Marion Gering,1334
1335,William Beaudine,1335
1336,William Dieterle,1336
1337,John G. Adolfi,1337
1338,Frank R. Strayer,1338
1339,Pál Fejös,1339
1340,Charles Brabin,1340
1341,George Fitzmaurice,1341
1342,Howard Bretherton,1342
1343,Raoul Walsh,1343
1344,Ralph Ince,1344
1345,George Archainbaud,1345
1346,Dorothy Arzner,1346
1347,Spencer Gordon Bennet,1347
1348,Edward F. Cline,1348
1349,Norman Z. McLeod,1349
1350,Lloyd Bacon,1350
1351,Frank R. Strayer,1351
1352,Irving Pichel,1352
1353,James Flood,1353
1354,Clyde Bruckman,1354
1355,A. Edward Sutherland,1355
1356,Karl Freund,1356
1357,Richard Thorpe,1357
1358,Robert Florey,1358
1359,Mikio Naruse,1359
1360,Charles Brabin,1360
1361,Archie Mayo,1361
1362,W.S. Van Dyke,1362
1363,Hobart Henley,1363
1364,Wesley Ruggles,1364
1365,Walter Lang,1365
1366,Jean Renoir,1366
1367,Alfred Hitchcock,1367
1368,James Whale,1368
1369,Russell Mack,1369
1370,George Cukor,1370
1371,Tay Garnett,1371
1372,Ralph Murphy,1372
1373,Edward Sedgwick,1373
1374,Lothar Mendes,1374
1375,George Archainbaud,1375
1376,Emory Johnson,1376
1377,Norman Taurog,1377
1378,J. Walter Ruben,1378
1379,Ray Enright,1379
1380,Julien Duvivier,1380
1381,Alfred Santell,1381
1382,Tay Garnett,1382
1383,Sam Wood,1383
1384,William A. Wellman,1384
1385,Lewis Milestone,1385
1386,Richard Boleslawski,1386
1387,Victor Fleming,1387
1388,Christy Cabanne,1388
1389,Jack Conway,1389
1390,Alfred E. Green,1390
1391,Alfred Hitchcock,1391
1392,Fred Allen,1392
1393,J. Walter Ruben,1393
1394,Wesley Ruggles,1394
1395,Walter Forde,1395
1396,Harry L. Fraser,1396
1397,Howard Hawks,1397
1398,A. Edward Sutherland,1398
1399,Yasujirô Ozu,1399
1400,Alexander Korda,1400
1401,Ford Beebe,1401
1402,William K. Howard,1402
1403,Nick Grinde,1403
1404,Graham Cutts,1404
1405,Cecil B. DeMille,1405
1406,Alfred E. Green,1406
1407,Armand Schaefer,1407
1408,Alexander Hall,1408
1409,William Dieterle,1409
1410,Edgar Selwyn,1410
1411,Sidney Franklin,1411
1412,William A. Wellman,1412
1413,Clarence Brown,1413
1414,Edward Sedgwick,1414
1415,George Archainbaud,1415
1416,Phil Whitman,1416
1417,Robert Z. Leonard,1417
1418,Victor Schertzinger,1418
1419,Michael Curtiz,1419
1420,Lothar Mendes,1420
1421,H. Bruce Humberstone,1421
1422,Archie Mayo,1422
1423,John G. Adolfi,1423
1424,Gregory La Cava,1424
1425,Frank R. Strayer,1425
1426,W.S. Van Dyke,1426
1427,Roy Del Ruth,1427
1428,Ray Enright,1428
1429,Fritz Lang,1429
1430,D. Ross Lederman,1430
1431,Albert de Courville,1431
1432,Thornton Freeland,1432
1433,George Archainbaud,1433
1434,Albert Ray,1434
1435,Frank Tuttle,1435
1436,William Beaudine,1436
1437,Mervyn LeRoy,1437
1438,Howard Hawks,1438
1439,William Wyler,1439
1440,Alan James,1440
1441,Ernst Lubitsch,1441
1442,Archie Mayo,1442
1443,Mervyn LeRoy,1443
1444,D. Ross Lederman,1444
1445,Yasujirô Ozu,1445
1446,Harry Beaumont,1446
1447,Alfred E. Green,1447
1448,Mario Camerini,1448
1449,Victor Schertzinger,1449
1450,Carl Theodor Dreyer,1450
1451,Chester M. Franklin,1451
1452,Oscar Micheaux,1452
1453,Max Ophüls,1453
1454,Edward Buzzell,1454
1455,James Cruze,1455
1456,Thornton Freeland,1456
1457,Harry Beaumont,1457
1458,Robert Milton,1458
1459,Victor Fleming,1459
1460,George Cukor,1460
1461,Victor Halperin,1461
1462,Roy Del Ruth,1462
1463,Michael Curtiz,1463
1464,Lloyd Bacon,1464
1465,Frank Borzage,1465
1466,William A. Seiter,1466
1467,Alessandro Blasetti,1467
1468,Michael Curtiz,1468
1469,J. Walter Ruben,1469
1470,William Dieterle,1470
1471,George Archainbaud,1471
1472,Mark Sandrich,1472
1473,Albert S. Rogell,1473
1474,Norman Z. McLeod,1474
1475,Edward Buzzell,1475
1476,John Cromwell,1476
1477,Edward H. Griffith,1477
1478,Alfred E. Green,1478
1479,Alfred E. Green,1479
1480,Sam Wood,1480
1481,Richard Boleslawski,1481
1482,Gregory La Cava,1482
1483,Irving Pichel,1483
1484,Albert S. Rogell,1484
1485,Frank Lloyd,1485
1486,Albert Herman,1486
1487,Frank Capra,1487
1488,Ernest B. Schoedsack,1488
1489,Ray Enright,1489
1490,Rowland Brown,1490
1491,Victor Fleming,1491
1492,Raoul Walsh,1492
1493,David Burton,1493
1494,Sidney Lanfield,1494
1495,Lowell Sherman,1495
1496,Willard Mack,1496
1497,Roy Del Ruth,1497
1498,James Whale,1498
1499,José Cottinelli Telmo,1499
1500,Roy Del Ruth,1500
1501,Frank Lloyd,1501
1502,William A. Wellman,1502
1503,William A. Seiter,1503
1504,Hamilton MacFadden,1504
1505,Edward Buzzell,1505
1506,Dorothy Arzner,1506
1507,Roy William Neill,1507
1508,George W. Hill,1508
1509,William A. Wellman,1509
1510,Wesley Ruggles,1510
1511,Juan Bustillo Oro,1511
1512,Charles E. Roberts,1512
1513,William Wyler,1513
1514,Robert Z. Leonard,1514
1515,Charles Brabin,1515
1516,Edwin L. Marin,1516
1517,Yasujirô Ozu,1517
1518,Felix E. Feist,1518
1519,Vsevolod Pudovkin,1519
1520,Ernst Lubitsch,1520
1521,Hal Roach,1521
1522,William Dieterle,1522
1523,William A. Seiter,1523
1524,John Ford,1524
1525,Georg Wilhelm Pabst,1525
1526,Murray Roth,1526
1527,John Cromwell,1527
1528,Leo McCarey,1528
1529,Stuart Walker,1529
1530,Mervyn LeRoy,1530
1531,Edward L. Cahn,1531
1532,Dudley Murphy,1532
1533,Roy Del Ruth,1533
1534,W.S. Van Dyke,1534
1535,Archie Mayo,1535
1536,Robert Florey,1536
1537,Karl Hartl,1537
1538,Tod Browning,1538
1539,Michael Curtiz,1539
1540,Thornton Freeland,1540
1541,Lloyd Bacon,1541
1542,Lloyd Bacon,1542
1543,Victor Saville,1543
1544,William Dieterle,1544
1545,Gregory La Cava,1545
1546,Louis J. Gasnier,1546
1547,Humberto Mauro,1547
1548,Bernard Vorhaus,1548
1549,T. Hayes Hunter,1549
1550,Robert Florey,1550
1551,Raoul Walsh,1551
1552,Victor Saville,1552
1553,Michael Curtiz,1553
1554,William Dieterle,1554
1555,Lewis Milestone,1555
1556,Franz Wenzler,1556
1557,Mervyn LeRoy,1557
1558,Ray Enright,1558
1559,Otto Brower,1559
1560,Jack Conway,1560
1561,Alan Crosland,1561
1562,Yasujirô Ozu,1562
1563,Arthur Hopkins,1563
1564,Phil Whitman,1564
1565,Hans Steinhoff,1565
1566,Sam Wood,1566
1567,Frank Lloyd,1567
1568,Robert Florey,1568
1569,James Cruze,1569
1570,Maurice Elvey,1570
1571,Alfred E. Green,1571
1572,Victor Saville,1572
1573,Wesley Ruggles,1573
1574,Elliott Nugent,1574
1575,Charles Chauvel,1575
1576,A. Edward Sutherland,1576
1577,James Whale,1577
1578,Erle C. Kenton,1578
1579,Marion Gering,1579
1580,Harry O. Hoyt,1580
1581,Michael Curtiz,1581
1582,Michael Curtiz,1582
1583,Mikio Naruse,1583
1584,Merian C. Cooper,1584
1585,H. Bruce Humberstone,1585
1586,John G. Adolfi,1586
1587,James Whale,1587
1588,Max Ophüls,1588
1589,Howard Bretherton,1589
1590,Roy Del Ruth,1590
1591,Frank Capra,1591
1592,Archie Mayo,1592
1593,William A. Wellman,1593
1594,Roy Del Ruth,1594
1595,George Cukor,1595
1596,Ramón Peón,1596
1597,Clarence Brown,1597
1598,Ralph Ince,1598
1599,Harry Beaumont,1599
1600,Mack V. Wright,1600
1601,Henry Hathaway,1601
1602,Frank Borzage,1602
1603,Lloyd Bacon,1603
1604,Richard Wallace,1604
1605,Jean Benoît-Lévy,1605
1606,Archie Mayo,1606
1607,Walter Lang,1607
1608,Mark Sandrich,1608
1609,Edgar Selwyn,1609
1610,William A. Wellman,1610
1611,Roy Del Ruth,1611
1612,Lowell Sherman,1612
1613,Harry Beaumont,1613
1614,A. Edward Sutherland,1614
1615,Michael Curtiz,1615
1616,Alfred E. Green,1616
1617,Clarence Brown,1617
1618,Benjamin Stoloff,1618
1619,J. Walter Ruben,1619
1620,Jack Conway,1620
1621,Boris Barnet,1621
1622,William J. Cowen,1622
1623,John S. Robertson,1623
1624,Stephen Roberts,1624
1625,John M. Stahl,1625
1626,George Cukor,1626
1627,Alfred E. Green,1627
1628,Edward F. Cline,1628
1629,Robert Z. Leonard,1629
1630,W.S. Van Dyke,1630
1631,Cyril Gardner,1631
1632,Phil Rosen,1632
1633,Alan James,1633
1634,Marion Gering,1634
1635,Lloyd Bacon,1635
1636,John Ford,1636
1637,Frank Tuttle,1637
1638,William K. Howard,1638
1639,Fernando de Fuentes,1639
1640,Michael Curtiz,1640
1641,Alexander Korda,1641
1642,W.S. Van Dyke,1642
1643,William A. Seiter,1643
1644,René Clair,1644
1645,William A. Seiter,1645
1646,Sidney Franklin,1646
1647,Robert N. Bradbury,1647
1648,Alfred Santell,1648
1649,George Cukor,1649
1650,Frank Tuttle,1650
1651,Arnold Fanck,1651
1652,Armand Schaefer,1652
1653,Otto Brower,1653
1654,Charles Brabin,1654
1655,Kurt Neumann,1655
1656,Frank Borzage,1656
1657,Lowell Sherman,1657
1658,George Amy,1658
1659,Harry Beaumont,1659
1660,Albert Ray,1660
1661,Ray Enright,1661
1662,John Cromwell,1662
1663,Phil Goldstone,1663
1664,Harry Joe Brown,1664
1665,Jack Conway,1665
1666,Mack V. Wright,1666
1667,Ernest B. Schoedsack,1667
1668,Lloyd Bacon,1668
1669,Rouben Mamoulian,1669
1670,Pál Fejös,1670
1671,William A. Seiter,1671
1672,Phil Rosen,1672
1673,Charles Brabin,1673
1674,Henry King,1674
1675,Richard Boleslawski,1675
1676,Stephen Roberts,1676
1677,King Vidor,1677
1678,Edwin L. Marin,1678
1679,Victor Halperin,1679
1680,John Cromwell,1680
1681,Kenji Mizoguchi,1681
1682,Robert F. Hill,1682
1683,Tenny Wright,1683
1684,Cecil B. DeMille,1684
1685,Colbert Clark,1685
1686,Elliott Nugent,1686
1687,Sergei M. Eisenstein,1687
1688,Francis Martin,1688
1689,Henry Hathaway,1689
1690,Howard Hawks,1690
1691,Yasujirô Ozu,1691
1692,Ray Enright,1692
1693,Harry d'Abbadie d'Arrast,1693
1694,Alexander Hall,1694
1695,Raffaello Matarazzo,1695
1696,Mervyn LeRoy,1696
1697,Edgar Selwyn,1697
1698,Julien Duvivier,1698
1699,Frank R. Strayer,1699
1700,Lev Kuleshov,1700
1701,Reinhold Schünzel,1701
1702,John G. Adolfi,1702
1703,Alfred Hitchcock,1703
1704,Alexander Korda,1704
1705,Edward Sedgwick,1705
1706,Harry Beaumont,1706
1707,Colbert Clark,1707
1708,Elliott Nugent,1708
1709,Victor Fleming,1709
1710,Stuart Walker,1710
1711,William A. Wellman,1711
1712,Paul Sloane,1712
1713,John G. Adolfi,1713
1714,Mervyn LeRoy,1714
1715,Christy Cabanne,1715
1716,Mikio Naruse,1716
1717,Rowland V. Lee,1717
1718,Harry L. Fraser,1718
1719,George Marshall,1719
1720,Lloyd Bacon,1720
1721,Gregory La Cava,1721
1722,Philip Moeller,1722
1723,Marcel Pagnol,1723
1724,George Nichols Jr.,1724
1725,Jean Vigo,1725
1726,William Keighley,1726
1727,Gus Meins,1727
1728,Harry Lachman,1728
1729,George Stevens,1729
1730,Sidney Franklin,1730
1731,Robert Florey,1731
1732,Lambert Hillyer,1732
1733,Leo McCarey,1733
1734,John Francis Dillon,1734
1735,William Keighley,1735
1736,Edgar G. Ulmer,1736
1737,Roy William Neill,1737
1738,Roy William Neill,1738
1739,Robert N. Bradbury,1739
1740,Wesley Ruggles,1740
1741,Lowell Sherman,1741
1742,David Butler,1742
1743,David Butler,1743
1744,Michael Curtiz,1744
1745,Frank Capra,1745
1746,Roy Del Ruth,1746
1747,Walter Forde,1747
1748,Lloyd Corrigan,1748
1749,Lewis Milestone,1749
1750,Erik Charell,1750
1751,Alan Crosland,1751
1752,William K. Howard,1752
1753,Sam Taylor,1753
1754,Paul Czinner,1754
1755,Clarence Brown,1755
1756,John G. Blystone,1756
1757,Sergey Vasilev,1757
1758,Eugene Forde,1758
1759,Eugene Forde,1759
1760,Walter Forde,1760
1761,Ray Enright,1761
1762,Maurice Elvey,1762
1763,Cecil B. DeMille,1763
1764,Mark Sandrich,1764
1765,Rowland V. Lee,1765
1766,Ben Hecht,1766
1767,David Howard,1767
1768,E. Mason Hopper,1768
1769,Ray Enright,1769
1770,Phil Rosen,1770
1771,Alfred E. Green,1771
1772,Mitchell Leisen,1772
1773,Reginald Denham,1773
1774,Edward Sedgwick,1774
1775,Lambert Hillyer,1775
1776,René Clair,1776
1777,Archie Mayo,1777
1778,Juan Bustillo Oro,1778
1779,Paul Sloane,1779
1780,William Keighley,1780
1781,H. Bruce Humberstone,1781
1782,Harry Garson,1782
1783,William Keighley,1783
1784,William K. Howard,1784
1785,Victor Saville,1785
1786,Fernando de Fuentes,1786
1787,William Dieterle,1787
1788,George Nichols Jr.,1788
1789,Michael Powell,1789
1790,William Dieterle,1790
1791,Frank Borzage,1791
1792,William Dieterle,1792
1793,W.S. Van Dyke,1793
1794,Cecil B. DeMille,1794
1795,Richard Boleslawski,1795
1796,Archie Mayo,1796
1797,Jack Conway,1797
1798,Mark Sandrich,1798
1799,Alfred E. Green,1799
1800,Frank R. Strayer,1800
1801,Karl Freund,1801
1802,Jack Conway,1802
1803,Sam Taylor,1803
1804,Karl Hartl,1804
1805,Julien Duvivier,1805
1806,H. Bruce Humberstone,1806
1807,Jacques Feyder,1807
1808,Stuart Walker,1808
1809,Richard Thorpe,1809
1810,Yasujirô Ozu,1810
1811,Mervyn LeRoy,1811
1812,Worthington Miner,1812
1813,David Butler,1813
1814,Lloyd Bacon,1814
1815,Mervyn LeRoy,1815
1816,Lloyd Bacon,1816
1817,Frank Tuttle,1817
1818,Martin Fric,1818
1819,Mervyn LeRoy,1819
1820,W.S. Van Dyke,1820
1821,Mark Sandrich,1821
1822,John S. Robertson,1822
1823,Richard Boleslawski,1823
1824,William Nigh,1824
1825,Alfred L. Werker,1825
